model,fold,candidate,params,inner_weighted_log_loss,inner_fold_log_losses,selected
spline_logistic__symptoms_diet_labels,1,3,"{""C"": 0.1}",0.6860806922845126,"[0.6856354563997553, 0.6858730086474224, 0.6867639893788575]",False
spline_logistic__symptoms_diet_labels,1,4,"{""C"": 1.0}",0.7157149646808364,"[0.7106538832603269, 0.7187903440398258, 0.7180630045669555]",False
spline_logistic__symptoms_diet_labels,1,5,"{""C"": 10.0}",0.7260025947030698,"[0.7194968877897859, 0.7322358912399309, 0.7267479108778698]",False
spline_logistic__symptoms_diet_labels,2,0,"{""C"": 0.0001}",0.6834098263645669,"[0.6847812125410486, 0.6779934118380336, 0.6867101337676279]",False
spline_logistic__symptoms_diet_labels,2,1,"{""C"": 0.001}",0.6699249732009908,"[0.6816637314247963, 0.6576409452841434, 0.6694930100394002]",True
spline_logistic__symptoms_diet_labels,2,2,"{""C"": 0.01}",0.6729218972892713,"[0.6990714552948993, 0.6512158613192522, 0.6671975983005237]",False
spline_logistic__symptoms_diet_labels,2,3,"{""C"": 0.1}",0.7128250296182075,"[0.7430756643324106, 0.6862847151045879, 0.7074065717188014]",False
spline_logistic__symptoms_diet_labels,2,4,"{""C"": 1.0}",0.7549063155603614,"[0.7816539096513134, 0.7245418943039804, 0.7559203965290744]",False
spline_logistic__symptoms_diet_labels,2,5,"{""C"": 10.0}",0.7688382049513789,"[0.7931205001041041, 0.736436453058922, 0.7738288929732593]",False
spline_logistic__symptoms_diet_labels,3,0,"{""C"": 0.0001}",0.6809394684818496,"[0.6785690823410836, 0.6868692531059933, 0.6771985968091835]",False
spline_logistic__symptoms_diet_labels,3,1,"{""C"": 0.001}",0.6645794707480993,"[0.6609788828216415, 0.6726114568648738, 0.659969487073876]",True
spline_logistic__symptoms_diet_labels,3,2,"{""C"": 0.01}",0.665958907270745,"[0.6584505870596185, 0.6794432778198616, 0.6599353935616309]",False
spline_logistic__symptoms_diet_labels,3,3,"{""C"": 0.1}",0.6945389375428566,"[0.684466110517587, 0.7082693065875626, 0.6912516376317469]",False
spline_logistic__symptoms_diet_labels,3,4,"{""C"": 1.0}",0.7226244803953042,"[0.7076225769306693, 0.7410556841929188, 0.7199474531042124]",False
spline_logistic__symptoms_diet_labels,3,5,"{""C"": 10.0}",0.7323196569459238,"[0.7155677321810741, 0.7524412654805834, 0.7298357508572902]",False
spline_logistic__symptoms_diet_labels,4,0,"{""C"": 0.0001}",0.6827331371992686,"[0.6805664564485016, 0.680904221251238, 0.686604742861806]",False
spline_logistic__symptoms_diet_labels,4,1,"{""C"": 0.001}",0.6656748662629915,"[0.6641625814521231, 0.6638593631629353, 0.668892625286898]",True
spline_logistic__symptoms_diet_labels,4,2,"{""C"": 0.01}",0.6699962963555811,"[0.6707490157058261, 0.6727127038912636, 0.6666609291673515]",False
spline_logistic__symptoms_diet_labels,4,3,"{""C"": 0.1}",0.7084646279392106,"[0.7104289514396824, 0.7112269498665879, 0.7038985115437866]",False
spline_logistic__symptoms_diet_labels,4,4,"{""C"": 1.0}",0.741378991508399,"[0.7400374892397119, 0.7382858766954242, 0.7456513968879832]",False
spline_logistic__symptoms_diet_labels,4,5,"{""C"": 10.0}",0.752358532211081,"[0.7504511933055967, 0.7468901161701, 0.7594570004388705]",False
spline_logistic__symptoms_diet_labels,5,0,"{""C"": 0.0001}",0.6811216894652172,"[0.6839020452835399, 0.6818898363680763, 0.6775339154920539]",False
spline_logistic__symptoms_diet_labels,5,1,"{""C"": 0.001}",0.6624826751169685,"[0.664753679245211, 0.6647217589996, 0.6581087806752437]",False
spline_logistic__symptoms_diet_labels,5,2,"{""C"": 0.01}",0.6602531722875944,"[0.6546260354460413, 0.6677633454509219, 0.65939605843775]",True
spline_logistic__symptoms_diet_labels,5,3,"{""C"": 0.1}",0.6905942933539729,"[0.6757450018750948, 0.7022052730345464, 0.6956829623415768]",False
spline_logistic__symptoms_diet_labels,5,4,"{""C"": 1.0}",0.7241646689188315,"[0.7030749657359865, 0.7349758020876462, 0.7364782365573845]",False
spline_logistic__symptoms_diet_labels,5,5,"{""C"": 10.0}",0.7354581992535374,"[0.713682459298658, 0.746963825952734, 0.747865300035212]",False
random_forest__basic,1,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.67676064972001,"[0.6810315918390855, 0.6618779627191937, 0.687028131668263]",False
random_forest__basic,1,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6733980951656466,"[0.6766669500863206, 0.6663279265836026, 0.6769494553884909]",True
random_forest__basic,1,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6758111092118128,"[0.6780132926239307, 0.671838250680094, 0.677415869636259]",False
random_forest__basic,1,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6783291257490008,"[0.6798333347612056, 0.675249152696945, 0.6797904136588133]",False
random_forest__basic,1,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.7193809411518127,"[0.7341291496138843, 0.6810300360371841, 0.7418357009475531]",False
random_forest__basic,1,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6840138182218458,"[0.69702271494534, 0.6624895401522839, 0.69155518788449]",False
random_forest__basic,1,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6776824527780527,"[0.6849181867348418, 0.6676004437142694, 0.6799928899140331]",False
random_forest__basic,1,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6785474481091277,"[0.6837168932136054, 0.6715450670751006, 0.6799981920891061]",False
random_forest__basic,2,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6693446286395973,"[0.6780261710474933, 0.6664150898987352, 0.6638447599253118]",True
random_forest__basic,2,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6700681604700222,"[0.6790984222154973, 0.6648758468952243, 0.6661527377675825]",False
random_forest__basic,2,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6748471524216395,"[0.6833995372272405, 0.6686268940915202, 0.6722353290259282]",False
random_forest__basic,2,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6781877453223142,"[0.6848900393033713, 0.6720896915811428, 0.6771705552126696]",False
random_forest__basic,2,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.7125552191425958,"[0.7338326351344604, 0.7000335174820496, 0.7035714399695485]",False
random_forest__basic,2,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6803396285878093,"[0.7008586404635917, 0.6734753052506159, 0.6672903222924991]",False
random_forest__basic,2,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6725081002393137,"[0.6933558793994309, 0.6626816677370577, 0.6616501212803046]",False
random_forest__basic,2,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6733292004470977,"[0.6896230758134458, 0.6669511972525256, 0.663747216352432]",False
random_forest__basic,3,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6792992626616511,"[0.6858882947339244, 0.6854251926627403, 0.6648384612474909]",False
random_forest__basic,3,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6680624661919705,"[0.6691424547694795, 0.6765618551233502, 0.657450925784612]",True
random_forest__basic,3,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6702666625872213,"[0.6701164382726742, 0.6771151088488664, 0.6629127176875905]",False
random_forest__basic,3,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6737073597649087,"[0.6725108138463823, 0.6796611222951942, 0.6685638819309148]",False
random_forest__basic,3,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.7197542162856653,"[0.7396375204032294, 0.7139888934422829, 0.7027816429276669]",False
random_forest__basic,3,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6804566013605313,"[0.6890728179628108, 0.6822117846186319, 0.6684248415105867]",False
random_forest__basic,3,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6709487823456721,"[0.6756645758130354, 0.6758513192358853, 0.6600293734641863]",False
random_forest__basic,3,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6691927674063155,"[0.6707507555972315, 0.6764830078107275, 0.6593503024855032]",False
random_forest__basic,4,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6799117725091344,"[0.6787951681996519, 0.6774056112388531, 0.6834025014119671]",False
random_forest__basic,4,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6728134425492719,"[0.6708740015987192, 0.6721609164855605, 0.6753373271075015]",True
random_forest__basic,4,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6741024478945613,"[0.6721034230125859, 0.6736044818345016, 0.6765368735327955]",False
random_forest__basic,4,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6765293481591893,"[0.674970314784144, 0.675907896704589, 0.6786508812435434]",False
random_forest__basic,4,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.713397306109551,"[0.7188609030859913, 0.694738045241422, 0.7258915523049742]",False
random_forest__basic,4,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6819031724076107,"[0.6829882568929755, 0.6739090472602455, 0.6884860377279088]",False
random_forest__basic,4,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.674534719981568,"[0.6769611848111139, 0.6702669078659068, 0.6762396938144638]",False
random_forest__basic,4,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6734274593047272,"[0.6760775319698931, 0.6700228204779749, 0.6740878374052283]",False
random_forest__basic,5,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6827360031068734,"[0.7076006845110098, 0.6646123575138047, 0.6730342720156712]",False
random_forest__basic,5,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6736942186894993,"[0.6871994014350189, 0.6660925916481982, 0.6664166717002817]",True
random_forest__basic,5,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6739442247997907,"[0.6826714313690664, 0.6704271217964591, 0.6679918979304068]",False
random_forest__basic,5,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6758092263742941,"[0.6812306957150142, 0.6732997771447934, 0.6724022381123902]",False
random_forest__basic,5,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.7254247766116159,"[0.7750886631223853, 0.6967169571751693, 0.6993373154556458]",False
random_forest__basic,5,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6838464887031096,"[0.7250002901129999, 0.6628913957286852, 0.6596915137421098]",False
random_forest__basic,5,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6769647188323511,"[0.7019147687644447, 0.6664891267500114, 0.6603244171969251]",False
random_forest__basic,5,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6747088772969347,"[0.6883147824264614, 0.6712130024883166, 0.6636492019960432]",False
random_forest__context,1,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6581531611271919,"[0.6530367882445338, 0.65879148019911, 0.6629897712767819]",True
random_forest__context,1,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6602193191436166,"[0.6579852695013406, 0.6589681493950719, 0.6638563083688636]",False
random_forest__context,1,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6652683436657306,"[0.664313382977924, 0.6636601970834856, 0.6678929635862917]",False
random_forest__context,1,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6696740054497826,"[0.6692081977652498, 0.6679773800594864, 0.6718635852434994]",False
random_forest__context,1,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.6737319893097495,"[0.6675718753938077, 0.6625417282910226, 0.691476602169972]",False
random_forest__context,1,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6658560896493002,"[0.6643325401907914, 0.6586062084232195, 0.6747129833910899]",False
random_forest__context,1,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.665057553701288,"[0.6646063120254525, 0.6563965909942778, 0.6741740721496043]",False
random_forest__context,1,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6699986818916546,"[0.6713519964982417, 0.6603465045625502, 0.6781729951140268]",False
random_forest__context,2,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.662527863605688,"[0.6776721218963316, 0.656042219225277, 0.6540912618887639]",True
random_forest__context,2,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6638180529240142,"[0.6796181131058028, 0.6544754968137184, 0.6571841834126423]",False
random_forest__context,2,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6686451457863216,"[0.6801570660805362, 0.6598218400776493, 0.6655086901014331]",False
random_forest__context,2,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6739850944517741,"[0.6820653097768662, 0.6664059425595878, 0.6729501674350761]",False
random_forest__context,2,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.6707651155187789,"[0.7003157141083446, 0.6587113424596615, 0.6537967605635758]",False
random_forest__context,2,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6643518411965357,"[0.6888565460189193, 0.6571573181878301, 0.6479235110077286]",False
random_forest__context,2,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6657668398924543,"[0.688330098521185, 0.6554136097501211, 0.6537782497336183]",False
random_forest__context,2,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6699705057951678,"[0.6877501563808008, 0.6609551722346992, 0.6612449376883361]",False
random_forest__context,3,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6600239419637045,"[0.6542592578424209, 0.6677462196254209, 0.6582917363933055]",True
random_forest__context,3,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6613389566333847,"[0.6602330519260609, 0.6666348695264709, 0.656812534006026]",False
random_forest__context,3,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6651629707862686,"[0.6626960100851119, 0.670052377807948, 0.662679252070282]",False
random_forest__context,3,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6694985280624489,"[0.6681017781933557, 0.6743474971185157, 0.6658045282409261]",False
random_forest__context,3,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.6746073971215544,"[0.6777984787582295, 0.6791149490480345, 0.6659098990571997]",False
random_forest__context,3,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.66470512518184,"[0.6653753008476441, 0.6689703698840314, 0.6592296288918373]",False
random_forest__context,3,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6620942085820789,"[0.6620523846538633, 0.6673383769754662, 0.6563771237606356]",False
random_forest__context,3,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6627601767630273,"[0.6649514438377311, 0.6699660688723599, 0.6522679821856409]",False
random_forest__context,4,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.665386824395064,"[0.6666695840891956, 0.6545742360069526, 0.6744716994921354]",False
random_forest__context,4,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6621514242245985,"[0.6581772321474176, 0.6600738372208963, 0.6680314254815544]",True
random_forest__context,4,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6671375500402618,"[0.6640635371908307, 0.6652749886103824, 0.6719301187487556]",False
random_forest__context,4,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.671752821010679,"[0.6695464157808494, 0.6698197164101696, 0.6757629875305876]",False
random_forest__context,4,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.6786915829550569,"[0.6960571569978646, 0.649148790044109, 0.6899364251960035]",False
random_forest__context,4,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6681505191725485,"[0.6782602390403007, 0.6524434499406012, 0.6732700771574611]",False
random_forest__context,4,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6652625057568049,"[0.6682621656577907, 0.6558505373149017, 0.6713259932598775]",False
random_forest__context,4,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6666525738553228,"[0.6677532815370266, 0.6604370746288056, 0.6715190160599954]",False
random_forest__context,5,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6637414261586367,"[0.6693952430672413, 0.6574269978622888, 0.663499814243809]",False
random_forest__context,5,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6629251442350005,"[0.6674930825810698, 0.6602594792923524, 0.6605482687700576]",True
random_forest__context,5,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6651230360388758,"[0.6684887102978871, 0.6641179698125231, 0.662512867515648]",False
random_forest__context,5,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6697223726383156,"[0.6726166629938582, 0.6694960391555194, 0.6669064167929767]",False
random_forest__context,5,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.6882413227300593,"[0.7224372220792477, 0.6714363729751972, 0.6676263973678572]",False
random_forest__context,5,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6755566464687596,"[0.6963688932241426, 0.6652161626100891, 0.6631109479377705]",False
random_forest__context,5,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6718318377400238,"[0.6898489746912229, 0.6629072161761087, 0.6610333205013439]",False
random_forest__context,5,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6701918370874497,"[0.6840512732481159, 0.6641324320730765, 0.6611636130416292]",False
random_forest__context_diet,1,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6636873238950071,"[0.6627826779632697, 0.666195717404162, 0.6621544786748368]",True
random_forest__context_diet,1,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6677782914212582,"[0.6683793530279891, 0.6675446025400787, 0.6673682990200458]",False
random_forest__context_diet,1,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6686114757549093,"[0.6673743702599333, 0.6698498687470811, 0.6687002809023974]",False
random_forest__context_diet,1,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6734755054366616,"[0.6732490292242452, 0.6737127683994615, 0.6734812449502953]",False
random_forest__context_diet,1,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.6754588957848372,"[0.6772554811766912, 0.6720422903456512, 0.6769430095990534]",False
random_forest__context_diet,1,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6737776465833775,"[0.676289838674517, 0.6706035883059484, 0.674254496219682]",False
random_forest__context_diet,1,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6701463627982364,"[0.6719900144591393, 0.6659623346918893, 0.6723451488467203]",False
random_forest__context_diet,1,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6720232646766234,"[0.6746509240057735, 0.6664679865722362, 0.6747503602897027]",False
random_forest__context_diet,2,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6694698599382681,"[0.6852161754743105, 0.6575771710927063, 0.6650315492684726]",False
random_forest__context_diet,2,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6698536963456929,"[0.6820412501787082, 0.6607072908105248, 0.6663692656274312]",False
random_forest__context_diet,2,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6742457570416714,"[0.6844095156056075, 0.6647517690968162, 0.672910718782886]",False
random_forest__context_diet,2,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6766237686498201,"[0.6829472747274844, 0.6691085021112808, 0.6771468788021302]",False
random_forest__context_diet,2,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.6694019660117848,"[0.6940166453501977, 0.6589568171437776, 0.6556085304321849]",True
random_forest__context_diet,2,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6764679771724542,"[0.6965725921138842, 0.6727550797165941, 0.6611465768191599]",False
random_forest__context_diet,2,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6741040434134455,"[0.692113506818291, 0.6665604176309752, 0.6639289975320896]",False
random_forest__context_diet,2,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6779940445155536,"[0.6895215217843075, 0.6708812146235129, 0.6734037412936648]",False
random_forest__context_diet,3,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6667884279381112,"[0.6575402058227167, 0.6793095090489072, 0.6638639874572229]",False
random_forest__context_diet,3,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6707825975355469,"[0.6636552229671785, 0.6811600529970631, 0.6677285991984615]",False
random_forest__context_diet,3,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6717154784607061,"[0.666654969359656, 0.6801759768349865, 0.6683459834271647]",False
random_forest__context_diet,3,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6743720131388384,"[0.669894254240965, 0.6825849306754277, 0.6705915087006812]",False
random_forest__context_diet,3,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.6768372843000282,"[0.6759709521472408, 0.6866298427317209, 0.6670857838555753]",False
random_forest__context_diet,3,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6718006892187938,"[0.666440583191823, 0.6818918973405306, 0.6669894354107155]",False
random_forest__context_diet,3,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6661380664539108,"[0.6603747887318909, 0.6761580094006666, 0.6618778601416183]",True
random_forest__context_diet,3,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6661522453290931,"[0.6627993082531323, 0.6734825368986459, 0.66202344334521]",False
random_forest__context_diet,4,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6696664052717409,"[0.6717654551382706, 0.6591118017732753, 0.6777049346602562]",True
random_forest__context_diet,4,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6699466834221468,"[0.669912270331894, 0.662496799015101, 0.6771056361598664]",False
random_forest__context_diet,4,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6716532835267359,"[0.6716941380093853, 0.6659505628766319, 0.6770674792153063]",False
random_forest__context_diet,4,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6741347774618556,"[0.6730914060663011, 0.6694565703163045, 0.6796311658518142]",False
random_forest__context_diet,4,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.6874026624879566,"[0.7064165894803942, 0.6697694911267197, 0.685642208938428]",False
random_forest__context_diet,4,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6781569902877371,"[0.691605937346222, 0.6612459365340326, 0.6811571029838623]",False
random_forest__context_diet,4,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6738071457019954,"[0.6845904620482288, 0.6575798033925664, 0.6787644786841406]",False
random_forest__context_diet,4,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6730060280743284,"[0.6784018763173715, 0.6638071229898741, 0.6765185331854746]",False
random_forest__context_diet,5,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6666313948136551,"[0.6671545249781126, 0.6617578723897196, 0.6704504722407963]",True
random_forest__context_diet,5,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6666706270672219,"[0.6675978348017616, 0.6639856520930348, 0.6681082186102282]",False
random_forest__context_diet,5,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6689063063268232,"[0.6710209905180243, 0.6671859317403124, 0.6682415072916561]",False
random_forest__context_diet,5,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.672498666921614,"[0.6751032820183376, 0.6713424994795487, 0.6708175853390349]",False
random_forest__context_diet,5,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.6872038581372174,"[0.701615975903431, 0.6783592865539289, 0.6800935759486109]",False
random_forest__context_diet,5,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6767510268569612,"[0.6881073791876343, 0.6661766033930695, 0.6743770576885033]",False
random_forest__context_diet,5,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6760854171340399,"[0.6890212030557689, 0.6668812509190152, 0.6708369548796904]",False
random_forest__context_diet,5,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6729189491641181,"[0.6838036175316611, 0.6691140484894078, 0.6649742034108426]",False
random_forest__context_diet_labels,1,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6676195861719127,"[0.6744392042374875, 0.6687823498622337, 0.6591655923967942]",True
random_forest__context_diet_labels,1,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6691129729036255,"[0.6731959089537846, 0.6701333930902285, 0.6637282762799119]",False
random_forest__context_diet_labels,1,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6720617143977132,"[0.6755055824120006, 0.672286473813912, 0.6681537901992632]",False
random_forest__context_diet_labels,1,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6754149801391699,"[0.6790784055214422, 0.6742507989700821, 0.6726567871406349]",False
random_forest__context_diet_labels,1,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.675700640965448,"[0.6848057863447194, 0.6658294720979661, 0.6758012089476559]",False
random_forest__context_diet_labels,1,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6733466067407214,"[0.6767768762297511, 0.6724959524001808, 0.6705252734893931]",False
random_forest__context_diet_labels,1,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6711554516571482,"[0.6746763230450764, 0.6679207213910773, 0.6706138097218596]",False
random_forest__context_diet_labels,1,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6732511032170061,"[0.6785118378720033, 0.6672188154560721, 0.6736371415288833]",False
random_forest__context_diet_labels,2,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.67368541356673,"[0.6888700831794359, 0.6586939012784293, 0.6723704581077306]",True
random_forest__context_diet_labels,2,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6747134801139018,"[0.6838929183957847, 0.6651015431349513, 0.6743808375007716]",False
random_forest__context_diet_labels,2,2,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 50}",0.6762207698257106,"[0.6826219986039617, 0.6666052796590335, 0.6784401624222641]",False
random_forest__context_diet_labels,2,3,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 100}",0.6786110629297675,"[0.6831493260583555, 0.6698137774528844, 0.6818511327535332]",False
random_forest__context_diet_labels,2,4,"{""max_features"": 0.7, ""min_samples_leaf"": 5}",0.6753185298231765,"[0.6952324177040532, 0.6673405048560007, 0.6637617485860025]",False
random_forest__context_diet_labels,2,5,"{""max_features"": 0.7, ""min_samples_leaf"": 20}",0.6779522255010312,"[0.6935445482766589, 0.6726366419257492, 0.6681197698364688]",False
random_forest__context_diet_labels,2,6,"{""max_features"": 0.7, ""min_samples_leaf"": 50}",0.6744749670366949,"[0.6888416127350061, 0.6665015643098351, 0.6680039652990201]",False
random_forest__context_diet_labels,2,7,"{""max_features"": 0.7, ""min_samples_leaf"": 100}",0.6768129032287228,"[0.6870660178593389, 0.6692679147123763, 0.6737555590875384]",False
random_forest__context_diet_labels,3,0,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}",0.6707529503112507,"[0.6685219543825731, 0.6798942250958186, 0.6633175241389077]",False
random_forest__context_diet_labels,3,1,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 20}",0.6721457936243108,"[0.6691768504197638, 0.679519656795064, 0.6675188786533741]",False
