model,fold,block,n_features,repeat,brier_increase,auc_drop,n_test,test_weight_sum
hist_gradient_boosting__symptoms_diet_labels,4,diet,15,1,-0.0009682353009088374,-0.0014389472573320683,1007,2777806.4952178
hist_gradient_boosting__symptoms_diet_labels,4,diet,15,2,-0.000729757972985523,-0.00036727490096355453,1007,2777806.4952178
hist_gradient_boosting__symptoms_diet_labels,4,diet,15,3,-0.0038043696917486602,-0.016169981889335827,1007,2777806.4952178
hist_gradient_boosting__symptoms_diet_labels,4,diet,15,4,0.0004080196018612092,0.005073464725753873,1007,2777806.4952178
hist_gradient_boosting__symptoms_diet_labels,4,diet,15,5,0.0014962346771052182,0.0064585630393477755,1007,2777806.4952178
hist_gradient_boosting__symptoms_diet_labels,4,labels,6,1,0.0013861400474667884,0.0047678167571244545,1007,2777806.4952178
hist_gradient_boosting__symptoms_diet_labels,4,labels,6,2,0.0001506381762857445,0.0006672205674330689,1007,2777806.4952178
hist_gradient_boosting__symptoms_diet_labels,4,labels,6,3,0.000161093344510449,-0.004110841989676706,1007,2777806.4952178
hist_gradient_boosting__symptoms_diet_labels,4,labels,6,4,0.00010882072867601789,-0.0013477107763603113,1007,2777806.4952178
hist_gradient_boosting__symptoms_diet_labels,4,labels,6,5,-3.419900025447564e-05,-0.0013969356231134933,1007,2777806.4952178
hist_gradient_boosting__symptoms_diet_labels,4,symptoms,6,1,0.00836208404091926,0.048216956275459744,1007,2777806.4952178
hist_gradient_boosting__symptoms_diet_labels,4,symptoms,6,2,0.008424286985825535,0.05002938203744589,1007,2777806.4952178
hist_gradient_boosting__symptoms_diet_labels,4,symptoms,6,3,0.005660244711282042,0.02661125210477555,1007,2777806.4952178
hist_gradient_boosting__symptoms_diet_labels,4,symptoms,6,4,0.004942617951557399,0.026174932330402356,1007,2777806.4952178
hist_gradient_boosting__symptoms_diet_labels,4,symptoms,6,5,0.006313037903252328,0.03690684185915416,1007,2777806.4952178
hist_gradient_boosting__symptoms_diet_labels,5,context,17,1,0.0032390227017983497,0.019986232819325322,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,context,17,2,0.011108062405128127,0.05287721586697369,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,context,17,3,0.013325790201547144,0.06570025094233523,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,context,17,4,0.016633375734489003,0.07956978115877389,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,context,17,5,0.012859726242427372,0.0576743936528612,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,diet,15,1,0.0018182185551676444,0.008666160921706023,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,diet,15,2,0.0013520501599652013,0.004690759633063424,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,diet,15,3,-0.00016916036558237146,0.0002512635463139956,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,diet,15,4,0.0012361418699070315,0.007389822167711224,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,diet,15,5,-0.0005959251622225104,-0.0005584245811508515,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,labels,6,1,0.0019212489973640112,0.007957323552911122,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,labels,6,2,0.0002724111274816643,6.0873393943672305e-05,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,labels,6,3,-0.0003980873465430079,-0.0004822519064879849,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,labels,6,4,0.0006662802257569322,0.002962504839072677,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,labels,6,5,-0.0008060077782006958,-0.002321123489327115,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,symptoms,6,1,0.009484542250280725,0.05650982962608575,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,symptoms,6,2,0.00895453290687162,0.05036130253903792,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,symptoms,6,3,0.012905708469592103,0.06568787765554274,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,symptoms,6,4,0.012649635746252025,0.059388907641179545,1005,2807410.1710247993
hist_gradient_boosting__symptoms_diet_labels,5,symptoms,6,5,0.006858074735258873,0.03372830872070365,1005,2807410.1710247993
mlp__context_diet_labels,1,context,17,1,8.493206138382448e-15,0.037890267930496435,1006,2861322.5562906265
mlp__context_diet_labels,1,context,17,2,1.1879386363489175e-14,0.057246022479383596,1006,2861322.5562906265
mlp__context_diet_labels,1,context,17,3,7.605027718682322e-15,0.04183301084761726,1006,2861322.5562906265
mlp__context_diet_labels,1,context,17,4,1.021405182655144e-14,0.03968991379138642,1006,2861322.5562906265
mlp__context_diet_labels,1,context,17,5,1.1268763699945339e-14,0.05081238935013943,1006,2861322.5562906265
mlp__context_diet_labels,1,diet,15,1,-1.609823385706477e-15,-0.0043052874537298225,1006,2861322.5562906265
mlp__context_diet_labels,1,diet,15,2,-3.3861802251067274e-15,0.008592244141261363,1006,2861322.5562906265
mlp__context_diet_labels,1,diet,15,3,6.994405055138486e-15,0.017297690295883017,1006,2861322.5562906265
mlp__context_diet_labels,1,diet,15,4,5.384581669432009e-15,0.033669203469422815,1006,2861322.5562906265
mlp__context_diet_labels,1,diet,15,5,8.493206138382448e-15,0.031704469739297525,1006,2861322.5562906265
mlp__context_diet_labels,1,labels,6,1,-2.220446049250313e-16,-0.002067379136719616,1006,2861322.5562906265
mlp__context_diet_labels,1,labels,6,2,4.274358644806853e-15,0.01671317624129076,1006,2861322.5562906265
mlp__context_diet_labels,1,labels,6,3,1.1102230246251565e-16,-0.0012351821029880083,1006,2861322.5562906265
mlp__context_diet_labels,1,labels,6,4,1.9984014443252818e-15,0.0047557652626861735,1006,2861322.5562906265
mlp__context_diet_labels,1,labels,6,5,1.7763568394002505e-15,0.012286285305405986,1006,2861322.5562906265
mlp__context_diet_labels,2,context,17,1,1.0547118733938987e-15,0.0694241518531008,1007,2574325.41285038
mlp__context_diet_labels,2,context,17,2,8.326672684688674e-16,0.04848230488512606,1007,2574325.41285038
mlp__context_diet_labels,2,context,17,3,9.159339953157541e-16,0.04780137927340411,1007,2574325.41285038
mlp__context_diet_labels,2,context,17,4,1.1934897514720433e-15,0.06879725710994511,1007,2574325.41285038
mlp__context_diet_labels,2,context,17,5,7.494005416219807e-16,0.03876481854141334,1007,2574325.41285038
mlp__context_diet_labels,2,diet,15,1,1.1102230246251565e-15,0.057852354554271845,1007,2574325.41285038
mlp__context_diet_labels,2,diet,15,2,1.3600232051658168e-15,0.07415411762318702,1007,2574325.41285038
mlp__context_diet_labels,2,diet,15,3,2.7755575615628914e-16,0.00831803371963935,1007,2574325.41285038
mlp__context_diet_labels,2,diet,15,4,-1.6653345369377348e-16,-0.030076704072315663,1007,2574325.41285038
mlp__context_diet_labels,2,diet,15,5,-1.6653345369377348e-16,-0.02214527702849023,1007,2574325.41285038
mlp__context_diet_labels,2,labels,6,1,1.3877787807814457e-16,0.0040897615072035265,1007,2574325.41285038
mlp__context_diet_labels,2,labels,6,2,3.608224830031759e-16,0.017015802353849252,1007,2574325.41285038
mlp__context_diet_labels,2,labels,6,3,0.0,-0.008536178855594434,1007,2574325.41285038
mlp__context_diet_labels,2,labels,6,4,2.498001805406602e-16,0.017228500569253846,1007,2574325.41285038
mlp__context_diet_labels,2,labels,6,5,3.3306690738754696e-16,0.010931311733325622,1007,2574325.41285038
mlp__context_diet_labels,3,context,17,1,2.6478819137309983e-14,0.04091340877015137,1011,2776332.157348156
mlp__context_diet_labels,3,context,17,2,8.604228440844963e-15,0.03132346176673817,1011,2776332.157348156
mlp__context_diet_labels,3,context,17,3,4.0217829067046296e-14,0.07566946930868479,1011,2776332.157348156
mlp__context_diet_labels,3,context,17,4,4.7656323332034844e-14,0.09928493382249748,1011,2776332.157348156
mlp__context_diet_labels,3,context,17,5,4.9210635566510064e-14,0.08726813356040253,1011,2776332.157348156
mlp__context_diet_labels,3,diet,15,1,1.226796442210798e-14,0.02231538107377129,1011,2776332.157348156
mlp__context_diet_labels,3,diet,15,2,1.251776460264864e-14,0.021427904377562257,1011,2776332.157348156
mlp__context_diet_labels,3,diet,15,3,3.8663516832571077e-14,0.0590077403609085,1011,2776332.157348156
mlp__context_diet_labels,3,diet,15,4,1.1157741397482823e-14,0.011969681068075944,1011,2776332.157348156
mlp__context_diet_labels,3,diet,15,5,1.712519015484304e-14,0.04009895265897401,1011,2776332.157348156
mlp__context_diet_labels,3,labels,6,1,1.7069679003611782e-14,0.029100116963874045,1011,2776332.157348156
mlp__context_diet_labels,3,labels,6,2,1.0963452368173421e-14,0.01948116428532176,1011,2776332.157348156
mlp__context_diet_labels,3,labels,6,3,1.1546319456101628e-14,0.016285922382262785,1011,2776332.157348156
mlp__context_diet_labels,3,labels,6,4,1.557087792036782e-14,0.013228103238617672,1011,2776332.157348156
mlp__context_diet_labels,3,labels,6,5,7.716050021144838e-15,0.00749519010904276,1011,2776332.157348156
mlp__context_diet_labels,4,context,17,1,-2.167235835237591e-11,-0.018612226445050006,1007,2777806.4952178
mlp__context_diet_labels,4,context,17,2,4.231817674060778e-11,0.010117014278596459,1007,2777806.4952178
mlp__context_diet_labels,4,context,17,3,1.0467557376436787e-10,0.043781860604812206,1007,2777806.4952178
mlp__context_diet_labels,4,context,17,4,5.820788295807233e-12,-0.007693755564470384,1007,2777806.4952178
mlp__context_diet_labels,4,context,17,5,1.5923456997413155e-11,-0.010869088371805002,1007,2777806.4952178
mlp__context_diet_labels,4,diet,15,1,-7.088116205089534e-11,-0.029921536350732025,1007,2777806.4952178
mlp__context_diet_labels,4,diet,15,2,3.3152647294087956e-12,0.0076527120343687915,1007,2777806.4952178
mlp__context_diet_labels,4,diet,15,3,-1.219424838883043e-10,-0.038861667590017746,1007,2777806.4952178
mlp__context_diet_labels,4,diet,15,4,1.673619576259e-11,0.014599398811015574,1007,2777806.4952178
mlp__context_diet_labels,4,diet,15,5,-1.2556455875056827e-11,0.00757990774998657,1007,2777806.4952178
mlp__context_diet_labels,4,labels,6,1,3.726824404637341e-11,0.010830771438848974,1007,2777806.4952178
mlp__context_diet_labels,4,labels,6,2,2.2757573603371384e-11,0.00014389843615603137,1007,2777806.4952178
mlp__context_diet_labels,4,labels,6,3,5.82284220840279e-12,-0.00395933040725216,1007,2777806.4952178
mlp__context_diet_labels,4,labels,6,4,1.915204106417434e-11,0.008790560510703316,1007,2777806.4952178
mlp__context_diet_labels,4,labels,6,5,1.1031564550734174e-11,-0.005950603569040536,1007,2777806.4952178
mlp__context_diet_labels,5,context,17,1,-7.947220659332288e-11,0.004536119492984825,1005,2807410.1710247993
mlp__context_diet_labels,5,context,17,2,1.7095918014575773e-09,0.08779365428784325,1005,2807410.1710247993
mlp__context_diet_labels,5,context,17,3,6.916603401130317e-10,0.03468334715755916,1005,2807410.1710247993
mlp__context_diet_labels,5,context,17,4,1.3992633718373781e-09,0.06542669761130615,1005,2807410.1710247993
mlp__context_diet_labels,5,context,17,5,5.765650457068006e-10,0.03317720079525577,1005,2807410.1710247993
mlp__context_diet_labels,5,diet,15,1,9.500208952850642e-10,0.04127758502974499,1005,2807410.1710247993
mlp__context_diet_labels,5,diet,15,2,4.780681128746522e-10,0.033772399249930585,1005,2807410.1710247993
mlp__context_diet_labels,5,diet,15,3,2.4167989831624936e-10,0.03044834915572392,1005,2807410.1710247993
mlp__context_diet_labels,5,diet,15,4,4.3714115660620223e-10,0.010137878076279305,1005,2807410.1710247993
mlp__context_diet_labels,5,diet,15,5,-3.4914882096614974e-10,-0.008967109776288562,1005,2807410.1710247993
mlp__context_diet_labels,5,labels,6,1,-6.810351727004615e-10,-0.031926578564619223,1005,2807410.1710247993
mlp__context_diet_labels,5,labels,6,2,-3.345077270733299e-10,-0.009222354998575155,1005,2807410.1710247993
mlp__context_diet_labels,5,labels,6,3,-8.096025516657335e-10,-0.040798336292866,1005,2807410.1710247993
mlp__context_diet_labels,5,labels,6,4,-3.1721758553260315e-10,-0.01080256837983884,1005,2807410.1710247993
mlp__context_diet_labels,5,labels,6,5,-5.55075069241795e-10,-0.022931701516002434,1005,2807410.1710247993
mlp__symptoms_diet_labels,1,context,17,1,7.294165271787278e-14,0.07958658173983058,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,context,17,2,6.561418075534675e-14,0.07153530885351944,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,context,17,3,5.6565863104651726e-14,0.05054785566205655,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,context,17,4,6.339373470609644e-14,0.06721345904535825,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,context,17,5,6.611378111642807e-14,0.06906312686601346,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,diet,15,1,-1.5987211554602254e-14,-0.016841768710922356,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,diet,15,2,2.015054789694659e-14,0.02939220217429861,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,diet,15,3,1.8207657603852567e-14,0.01640298801740825,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,diet,15,4,3.425038030968608e-14,0.04098275328609169,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,diet,15,5,3.064215547965432e-14,0.04602584075399696,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,labels,6,1,-3.219646771412954e-15,-4.3182914744255285e-05,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,labels,6,2,-1.1102230246251565e-14,-0.009951631549491968,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,labels,6,3,0.0,0.0022971705621536165,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,labels,6,4,-8.215650382226158e-15,-0.011221267386782974,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,labels,6,5,-9.658940314238862e-15,-0.01454664635955849,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,symptoms,6,1,2.1538326677728037e-14,0.01406232976988997,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,symptoms,6,2,2.042810365310288e-14,0.00817501308673485,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,symptoms,6,3,3.1585845050585704e-14,0.018875731882970093,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,symptoms,6,4,1.5931700403370996e-14,0.0067012742309469076,1006,2861322.5562906265
mlp__symptoms_diet_labels,1,symptoms,6,5,2.1260770921571748e-14,0.004754290931513805,1006,2861322.5562906265
mlp__symptoms_diet_labels,2,context,17,1,4.088396288182139e-14,0.047331461845544265,1007,2574325.41285038
mlp__symptoms_diet_labels,2,context,17,2,4.2271741662602835e-14,0.049881017086460755,1007,2574325.41285038
mlp__symptoms_diet_labels,2,context,17,3,7.899236820207989e-14,0.07249992668194283,1007,2574325.41285038
mlp__symptoms_diet_labels,2,context,17,4,3.1558089474970075e-14,0.06474811256116109,1007,2574325.41285038
mlp__symptoms_diet_labels,2,context,17,5,5.92303983637521e-14,0.058285273725845244,1007,2574325.41285038
mlp__symptoms_diet_labels,2,diet,15,1,5.245803791353865e-15,0.0041395832489002915,1007,2574325.41285038
mlp__symptoms_diet_labels,2,diet,15,2,5.162537064506978e-15,0.0011578633971267571,1007,2574325.41285038
mlp__symptoms_diet_labels,2,diet,15,3,-7.244205235679146e-15,-0.01233508776015102,1007,2574325.41285038
mlp__symptoms_diet_labels,2,diet,15,4,-1.2295719997723609e-14,-0.01538592733396893,1007,2574325.41285038
mlp__symptoms_diet_labels,2,diet,15,5,-6.966649479522857e-15,0.014441549617529414,1007,2574325.41285038
mlp__symptoms_diet_labels,2,labels,6,1,-3.524958103184872e-15,-0.005671126162047679,1007,2574325.41285038
mlp__symptoms_diet_labels,2,labels,6,2,8.770761894538737e-15,0.02427049375108903,1007,2574325.41285038
mlp__symptoms_diet_labels,2,labels,6,3,-1.3600232051658168e-15,0.005736088588460753,1007,2574325.41285038
mlp__symptoms_diet_labels,2,labels,6,4,5.773159728050814e-15,0.014509496075869155,1007,2574325.41285038
mlp__symptoms_diet_labels,2,labels,6,5,-4.440892098500626e-16,-0.0020822348668790847,1007,2574325.41285038
mlp__symptoms_diet_labels,2,symptoms,6,1,-9.992007221626409e-15,-0.009027892561460193,1007,2574325.41285038
mlp__symptoms_diet_labels,2,symptoms,6,2,6.494804694057166e-15,0.013532630401360324,1007,2574325.41285038
mlp__symptoms_diet_labels,2,symptoms,6,3,8.049116928532385e-15,0.02838141632537927,1007,2574325.41285038
mlp__symptoms_diet_labels,2,symptoms,6,4,-4.163336342344337e-16,0.018268353118319425,1007,2574325.41285038
mlp__symptoms_diet_labels,2,symptoms,6,5,-1.176836406102666e-14,-0.014325712578903138,1007,2574325.41285038
mlp__symptoms_diet_labels,3,context,17,1,-2.993985614985206e-11,-0.029815412004668918,1011,2776332.157348156
mlp__symptoms_diet_labels,3,context,17,2,-2.838429491447414e-11,-0.048690705652047694,1011,2776332.157348156
mlp__symptoms_diet_labels,3,context,17,3,-3.503700107820862e-11,-0.044457563239110764,1011,2776332.157348156
mlp__symptoms_diet_labels,3,context,17,4,-3.489022959435317e-11,-0.05281623583127493,1011,2776332.157348156
mlp__symptoms_diet_labels,3,context,17,5,-4.25293689154671e-11,-0.0625373304324624,1011,2776332.157348156
mlp__symptoms_diet_labels,3,diet,15,1,-2.952438293846171e-11,-0.03246936692966862,1011,2776332.157348156
mlp__symptoms_diet_labels,3,diet,15,2,-3.320016483954191e-11,-0.04754383895647407,1011,2776332.157348156
mlp__symptoms_diet_labels,3,diet,15,3,-5.6570498285779536e-11,-0.061207113727255735,1011,2776332.157348156
mlp__symptoms_diet_labels,3,diet,15,4,-1.1982692615930546e-11,0.00037896019486799437,1011,2776332.157348156
mlp__symptoms_diet_labels,3,diet,15,5,-3.0945468409981913e-11,-0.04424316566841646,1011,2776332.157348156
mlp__symptoms_diet_labels,3,labels,6,1,-1.2903567103705882e-13,0.004850959564213775,1011,2776332.157348156
mlp__symptoms_diet_labels,3,labels,6,2,3.3908986729613844e-12,0.009554529284118707,1011,2776332.157348156
mlp__symptoms_diet_labels,3,labels,6,3,3.518296765037121e-13,0.005924677734092998,1011,2776332.157348156
mlp__symptoms_diet_labels,3,labels,6,4,-2.0822510382600967e-12,0.0028490767612095458,1011,2776332.157348156
mlp__symptoms_diet_labels,3,labels,6,5,-4.025668687290818e-12,0.001706965735410737,1011,2776332.157348156
mlp__symptoms_diet_labels,3,symptoms,6,1,-2.1939339234222643e-11,-0.02693149237175052,1011,2776332.157348156
mlp__symptoms_diet_labels,3,symptoms,6,2,-2.5472374209911663e-11,-0.02680163744918429,1011,2776332.157348156
mlp__symptoms_diet_labels,3,symptoms,6,3,-2.8211599722993697e-12,0.002278430613143423,1011,2776332.157348156
mlp__symptoms_diet_labels,3,symptoms,6,4,-1.5948603548920914e-11,-0.01687850742587449,1011,2776332.157348156
mlp__symptoms_diet_labels,3,symptoms,6,5,-1.4660606062477655e-11,-0.02005149394100081,1011,2776332.157348156
mlp__symptoms_diet_labels,4,context,17,1,5.90361093344427e-14,0.05509545058291576,1007,2777806.4952178
mlp__symptoms_diet_labels,4,context,17,2,1.479372180313021e-14,0.0024433936425699576,1007,2777806.4952178
mlp__symptoms_diet_labels,4,context,17,3,1.0796918914479647e-14,0.0016642315181794043,1007,2777806.4952178
mlp__symptoms_diet_labels,4,context,17,4,5.268008251846368e-14,0.05328738201857475,1007,2777806.4952178
mlp__symptoms_diet_labels,4,context,17,5,5.953570969552402e-14,0.0564414857253932,1007,2777806.4952178
mlp__symptoms_diet_labels,4,diet,15,1,-1.6930901125533637e-14,-0.02302880162978349,1007,2777806.4952178
mlp__symptoms_diet_labels,4,diet,15,2,2.3092638912203256e-14,0.01956124495148437,1007,2777806.4952178
mlp__symptoms_diet_labels,4,diet,15,3,-2.375877272697835e-14,-0.02289340094143333,1007,2777806.4952178
mlp__symptoms_diet_labels,4,diet,15,4,-3.9968028886505635e-15,-0.01591367844925573,1007,2777806.4952178
mlp__symptoms_diet_labels,4,diet,15,5,-1.2073675392798577e-14,-0.016292189734024354,1007,2777806.4952178
mlp__symptoms_diet_labels,4,labels,6,1,7.993605777301127e-15,0.003783686370165462,1007,2777806.4952178
mlp__symptoms_diet_labels,4,labels,6,2,2.914335439641036e-15,-0.00870407148567276,1007,2777806.4952178
mlp__symptoms_diet_labels,4,labels,6,3,-7.16093850883226e-15,-0.015073224360758752,1007,2777806.4952178
mlp__symptoms_diet_labels,4,labels,6,4,-5.9119376061289586e-15,-0.007196691992642501,1007,2777806.4952178
mlp__symptoms_diet_labels,4,labels,6,5,-9.381384558082573e-15,-0.019778009459837986,1007,2777806.4952178
mlp__symptoms_diet_labels,4,symptoms,6,1,2.3037127760971998e-14,0.020388063127390055,1007,2777806.4952178
mlp__symptoms_diet_labels,4,symptoms,6,2,4.085620730620576e-14,0.04383481077998208,1007,2777806.4952178
mlp__symptoms_diet_labels,4,symptoms,6,3,3.583244811977693e-14,0.04189361612812026,1007,2777806.4952178
mlp__symptoms_diet_labels,4,symptoms,6,4,1.251776460264864e-14,0.008218641743568011,1007,2777806.4952178
mlp__symptoms_diet_labels,4,symptoms,6,5,2.4175106361212784e-14,0.02375303506580262,1007,2777806.4952178
mlp__symptoms_diet_labels,5,context,17,1,-4.4097003826237824e-11,-0.013717501685884703,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,context,17,2,9.754105856352169e-11,0.06384600224057002,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,context,17,3,3.543379478720965e-11,0.03242069925811275,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,context,17,4,9.496881059334328e-11,0.061985245344976625,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,context,17,5,2.5679680604184796e-11,0.028628471742066064,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,diet,15,1,3.110481316959124e-11,0.010349225455651756,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,diet,15,2,7.895431530791086e-11,0.043107028738117226,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,diet,15,3,7.721073780331267e-12,0.00403833990257807,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,diet,15,4,1.6999485152879856e-11,0.0036253022683939706,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,diet,15,5,2.8216290415272738e-11,0.00485132502777319,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,labels,6,1,9.346082241457054e-11,0.052472913893414685,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,labels,6,2,3.116348845644268e-11,0.011210007370413222,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,labels,6,3,1.1228395990769968e-10,0.07515435073321253,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,labels,6,4,7.777520294460771e-11,0.05683280102414123,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,labels,6,5,6.966499599414533e-11,0.0429944854126999,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,symptoms,6,1,5.074263231819032e-11,0.02409057830240402,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,symptoms,6,2,4.513625584401382e-11,0.027374522970786797,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,symptoms,6,3,5.730857455255034e-11,0.032893246340918836,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,symptoms,6,4,6.122205520320279e-11,0.03498235136628225,1005,2807410.1710247993
mlp__symptoms_diet_labels,5,symptoms,6,5,3.94969890127328e-11,0.02329945066426875,1005,2807410.1710247993
