model,fold,candidate,params,inner_weighted_log_loss,inner_fold_log_losses,selected
spline_logistic__symptoms_diet_labels,1,4,"{""C"": 1.0}",0.7157149646808364,"[0.7106538832603269, 0.7187903440398258, 0.7180630045669555]",False
spline_logistic__symptoms_diet_labels,1,5,"{""C"": 10.0}",0.7260025947030698,"[0.7194968877897859, 0.7322358912399309, 0.7267479108778698]",False
spline_logistic__symptoms_diet_labels,2,0,"{""C"": 0.0001}",0.6834098263645669,"[0.6847812125410486, 0.6779934118380336, 0.6867101337676279]",False
spline_logistic__symptoms_diet_labels,2,1,"{""C"": 0.001}",0.6699249732009908,"[0.6816637314247963, 0.6576409452841434, 0.6694930100394002]",True
spline_logistic__symptoms_diet_labels,2,2,"{""C"": 0.01}",0.6729218972892713,"[0.6990714552948993, 0.6512158613192522, 0.6671975983005237]",False
spline_logistic__symptoms_diet_labels,2,3,"{""C"": 0.1}",0.7128250296182075,"[0.7430756643324106, 0.6862847151045879, 0.7074065717188014]",False
spline_logistic__symptoms_diet_labels,2,4,"{""C"": 1.0}",0.7549063155603614,"[0.7816539096513134, 0.7245418943039804, 0.7559203965290744]",False
spline_logistic__symptoms_diet_labels,2,5,"{""C"": 10.0}",0.7688382049513789,"[0.7931205001041041, 0.736436453058922, 0.7738288929732593]",False
spline_logistic__symptoms_diet_labels,3,0,"{""C"": 0.0001}",0.6809394684818496,"[0.6785690823410836, 0.6868692531059933, 0.6771985968091835]",False
spline_logistic__symptoms_diet_labels,3,1,"{""C"": 0.001}",0.6645794707480993,"[0.6609788828216415, 0.6726114568648738, 0.659969487073876]",True
spline_logistic__symptoms_diet_labels,3,2,"{""C"": 0.01}",0.665958907270745,"[0.6584505870596185, 0.6794432778198616, 0.6599353935616309]",False
spline_logistic__symptoms_diet_labels,3,3,"{""C"": 0.1}",0.6945389375428566,"[0.684466110517587, 0.7082693065875626, 0.6912516376317469]",False
spline_logistic__symptoms_diet_labels,3,4,"{""C"": 1.0}",0.7226244803953042,"[0.7076225769306693, 0.7410556841929188, 0.7199474531042124]",False
spline_logistic__symptoms_diet_labels,3,5,"{""C"": 10.0}",0.7323196569459238,"[0.7155677321810741, 0.7524412654805834, 0.7298357508572902]",False
