model,fold,candidate,params,inner_weighted_log_loss,inner_fold_log_losses,selected
decision_tree,3,1,"{""max_depth"": 3, ""min_samples_leaf"": 50}",0.7146235580378661,"[0.6883020443189777, 0.7385673758591772, 0.719156660837436]",True
decision_tree,3,2,"{""max_depth"": 6, ""min_samples_leaf"": 20}",0.7793299455993006,"[0.7556071090991696, 0.8309688522919833, 0.7503647093511057]",False
decision_tree,3,3,"{""max_depth"": 6, ""min_samples_leaf"": 50}",0.7557520943012498,"[0.7373074693131243, 0.780986652359048, 0.7496309140826503]",False
decision_tree,4,0,"{""max_depth"": 3, ""min_samples_leaf"": 20}",0.7045766803506689,"[0.7037534214481761, 0.6980347211803719, 0.7116399918464731]",False
decision_tree,4,1,"{""max_depth"": 3, ""min_samples_leaf"": 50}",0.7045255292780543,"[0.7036001087586455, 0.6980347211803719, 0.7116399918464731]",True
decision_tree,4,2,"{""max_depth"": 6, ""min_samples_leaf"": 20}",0.8121326660510608,"[0.8403827316117018, 0.8165106889977473, 0.780272866692438]",False
decision_tree,4,3,"{""max_depth"": 6, ""min_samples_leaf"": 50}",0.7630634486478607,"[0.793779739710367, 0.7411306487156931, 0.7539521247099508]",False
decision_tree,5,0,"{""max_depth"": 3, ""min_samples_leaf"": 20}",0.7112300982610138,"[0.7237695919539696, 0.7137386215951117, 0.6959051686674614]",False
decision_tree,5,1,"{""max_depth"": 3, ""min_samples_leaf"": 50}",0.7025786306820699,"[0.7036925177902918, 0.7172789183698056, 0.6882514231939074]",True
decision_tree,5,2,"{""max_depth"": 6, ""min_samples_leaf"": 20}",0.8065132863406045,"[0.8103751145651915, 0.7709563797022783, 0.834329987728936]",False
decision_tree,5,3,"{""max_depth"": 6, ""min_samples_leaf"": 50}",0.7502997500102573,"[0.7541498129421821, 0.7360575353893477, 0.7590394596550027]",False
knn,1,0,"{""n_neighbors"": 25}",0.6865033604652343,"[0.6926290419377211, 0.6987682962793289, 0.6677242715194301]",False
knn,1,1,"{""n_neighbors"": 75}",0.6773353283213797,"[0.685812318459649, 0.6787740045353481, 0.6668334131525814]",True
knn,2,0,"{""n_neighbors"": 25}",0.6889329235019104,"[0.6902587951905573, 0.6847557574261404, 0.6912320125024428]",False
knn,2,1,"{""n_neighbors"": 75}",0.6817961817740241,"[0.6811482552940915, 0.6745270635475062, 0.6885085117273227]",True
knn,3,0,"{""n_neighbors"": 25}",0.6846189595347081,"[0.6878597207544032, 0.6807022683022727, 0.6851259236228061]",False
knn,3,1,"{""n_neighbors"": 75}",0.680074564612089,"[0.6791370985287605, 0.6839655153789563, 0.6768954579922395]",True
knn,4,0,"{""n_neighbors"": 25}",0.6871489804900937,"[0.709341536285632, 0.664507896667824, 0.6870645623368197]",False
knn,4,1,"{""n_neighbors"": 75}",0.6820409459539908,"[0.6927060135027323, 0.6703547618465981, 0.6827708408166605]",True
knn,5,0,"{""n_neighbors"": 25}",0.6876793924841075,"[0.6858726939104379, 0.6883241589616336, 0.6889862774967708]",False
knn,5,1,"{""n_neighbors"": 75}",0.6810849922829683,"[0.6851071625774555, 0.6765751174897322, 0.6809289957178633]",True
spline_base,1,0,"{""C"": 0.1}",0.6703041759583178,"[0.6776377294275882, 0.659287688982576, 0.6734415270269248]",True
spline_base,1,1,"{""C"": 1.0}",0.6712852817754812,"[0.6766187564548936, 0.6602140810356817, 0.6766166381611527]",False
spline_base,1,2,"{""C"": 10.0}",0.6714346707487,"[0.6762542501491752, 0.6605163006613339, 0.6771633835638413]",False
