model,fpr,tpr
logistic,0.051139936236668224,0.06460312231587398
logistic,0.051139936236668224,0.06470145359228471
logistic,0.05128193045822396,0.06470145359228471
logistic,0.05128193045822396,0.06473002747084726
logistic,0.05152862022121918,0.06473002747084726
logistic,0.05152862022121918,0.06501004266175239
logistic,0.05152862022121918,0.06505677143627385
logistic,0.05152862022121918,0.06512898128540719
logistic,0.05152862022121918,0.06521208738799801
logistic,0.05152862022121918,0.06541790718391771
logistic,0.05152862022121918,0.06554476821956308
logistic,0.05152862022121918,0.06603993481363638
logistic,0.05152862022121918,0.06635048147814647
logistic,0.05152862022121918,0.0664079142327302
logistic,0.05152862022121918,0.06686941410182734
logistic,0.05152862022121918,0.06689467477006522
logistic,0.051593812329528005,0.06689467477006522
logistic,0.051593812329528005,0.06693183536851834
logistic,0.05216037609232598,0.06693183536851834
logistic,0.052218430334814964,0.06693183536851834
logistic,0.052218430334814964,0.0671578302042062
logistic,0.052218430334814964,0.06737004026487192
logistic,0.05224203040247309,0.06737004026487192
logistic,0.05224203040247309,0.0676824577491936
logistic,0.05224203040247309,0.0680666750159937
logistic,0.05224203040247309,0.06877796701060102
logistic,0.05224203040247309,0.06879151148840935
logistic,0.052459312308668446,0.06879151148840935
logistic,0.052459312308668446,0.06966028248614778
logistic,0.052459312308668446,0.06972750640795075
logistic,0.05250837935864922,0.06972750640795075
logistic,0.05250837935864922,0.06981631144766433
logistic,0.052528329203253954,0.06981631144766433
logistic,0.052528329203253954,0.07022936713289755
logistic,0.052528329203253954,0.07042629063281047
logistic,0.052652117631372876,0.07042629063281047
logistic,0.052652117631372876,0.0707620198980098
logistic,0.052652117631372876,0.07203489205563922
logistic,0.052744350821489996,0.07203489205563922
logistic,0.052744350821489996,0.07209942943686079
logistic,0.052744350821489996,0.07228875289119309
logistic,0.052916207612661914,0.07228875289119309
logistic,0.052916207612661914,0.07236332344114066
logistic,0.052916207612661914,0.0723934704266541
logistic,0.053091020042016004,0.0723934704266541
logistic,0.053091020042016004,0.07259712956770234
logistic,0.053091020042016004,0.0726744237964351
logistic,0.053091020042016004,0.07274759491538767
logistic,0.05322187112261067,0.07274759491538767
logistic,0.05344070020508392,0.07274759491538767
logistic,0.05346764814180917,0.07274759491538767
logistic,0.05346764814180917,0.07315923450722707
logistic,0.05346764814180917,0.07322600401837202
logistic,0.05346764814180917,0.07328085743280763
logistic,0.05411519312968449,0.07328085743280763
logistic,0.05411519312968449,0.0733664151426335
logistic,0.054343379522583925,0.0733664151426335
logistic,0.054343379522583925,0.07354845575228959
logistic,0.0544075681264101,0.07354845575228959
logistic,0.0544075681264101,0.0739100608322635
logistic,0.05455480520321916,0.0739100608322635
logistic,0.05455480520321916,0.07413595588787208
logistic,0.05460295246592344,0.07413595588787208
logistic,0.05460295246592344,0.07444010312250716
logistic,0.05460295246592344,0.07513658388003044
logistic,0.05460295246592344,0.07552882251306722
logistic,0.05463685292182156,0.07552882251306722
logistic,0.05463685292182156,0.07565969253968255
logistic,0.05463685292182156,0.07577187256889752
logistic,0.05478895471483461,0.07577187256889752
logistic,0.05571804057438822,0.07577187256889752
logistic,0.05571804057438822,0.07640343467745231
logistic,0.0559054197224175,0.07640343467745231
logistic,0.055966031959768556,0.07640343467745231
logistic,0.055966031959768556,0.07646178850725908
logistic,0.055966031959768556,0.07772475610753536
logistic,0.05630560716495145,0.07772475610753536
logistic,0.056308111938753715,0.07772475610753536
logistic,0.056308111938753715,0.07785212762953082
logistic,0.056308111938753715,0.07803032936175522
logistic,0.056308111938753715,0.07804183505074863
logistic,0.056308111938753715,0.07824157269866176
logistic,0.056308111938753715,0.0783621327890868
logistic,0.05644106296616384,0.0783621327890868
logistic,0.05644106296616384,0.07841466751494701
logistic,0.05644106296616384,0.07884546608027505
logistic,0.056467745079182924,0.07884546608027505
logistic,0.05649056834293546,0.07884546608027505
logistic,0.056628617377132116,0.07884546608027505
logistic,0.05678928549462287,0.07884546608027505
logistic,0.05679576509983775,0.07884546608027505
logistic,0.056975421044253516,0.07884546608027505
logistic,0.056975421044253516,0.07903478953460735
logistic,0.056975421044253516,0.07922355981025284
logistic,0.056975421044253516,0.07967554948162857
logistic,0.056975421044253516,0.08049975599500225
logistic,0.056975421044253516,0.08066018134421331
