model,fold,feature,repeat,brier_increase,auc_drop,n_test,test_weight_sum
spline_logistic,3,region,5,0.0007564173398797169,0.004157946894727482,1011,2776332.157348156
spline_logistic,3,rural,1,2.906000319130575e-06,9.163271026402242e-05,1011,2776332.157348156
spline_logistic,3,rural,2,4.156425470969172e-06,0.00011795693139782237,1011,2776332.157348156
spline_logistic,3,rural,3,1.4456694688580463e-06,-1.1437012936710289e-05,1011,2776332.157348156
spline_logistic,3,rural,4,3.1042517086021792e-06,-1.982939650235771e-05,1011,2776332.157348156
spline_logistic,3,rural,5,5.784920862339504e-06,-0.00015894174962161056,1011,2776332.157348156
spline_logistic,3,education,1,-0.0007317671578249696,-0.0028932849365648217,1011,2776332.157348156
spline_logistic,3,education,2,0.00024323476452478565,0.0016698979883813525,1011,2776332.157348156
spline_logistic,3,education,3,0.0001241852777502661,0.002470206664012209,1011,2776332.157348156
spline_logistic,3,education,4,0.0001400196269673859,0.002067113985356639,1011,2776332.157348156
spline_logistic,3,education,5,0.0008811441386021579,0.007370667830975064,1011,2776332.157348156
spline_logistic,3,indigenous,1,-3.7640907071812e-05,-0.00028178441435067203,1011,2776332.157348156
spline_logistic,3,indigenous,2,0.000134379308043997,0.0008240063392697117,1011,2776332.157348156
spline_logistic,3,indigenous,3,-3.2926637417163285e-06,0.00027894606395972854,1011,2776332.157348156
spline_logistic,3,indigenous,4,1.3789584501738839e-05,0.0003433013784374106,1011,2776332.157348156
spline_logistic,3,indigenous,5,-3.1170689173659616e-05,-0.00010435170758693602,1011,2776332.157348156
spline_logistic,3,born_chile,1,-0.00010517749454336256,-0.0005926332075688601,1011,2776332.157348156
spline_logistic,3,born_chile,2,-2.4042433788423745e-05,-0.00019638576798708396,1011,2776332.157348156
spline_logistic,3,born_chile,3,-3.332602027228404e-05,-0.0002626459366570355,1011,2776332.157348156
spline_logistic,3,born_chile,4,2.8765368547678527e-06,-3.831646437268965e-05,1011,2776332.157348156
spline_logistic,3,born_chile,5,-5.683210800550009e-06,0.00017088608298732044,1011,2776332.157348156
spline_logistic,3,teeth_remaining,1,0.006988815724156966,0.057180342982352195,1011,2776332.157348156
spline_logistic,3,teeth_remaining,2,0.0043244718741276,0.03715259205341226,1011,2776332.157348156
spline_logistic,3,teeth_remaining,3,0.004096937322519728,0.03307534828036518,1011,2776332.157348156
spline_logistic,3,teeth_remaining,4,0.0034916355534177212,0.03390465124109143,1011,2776332.157348156
spline_logistic,3,teeth_remaining,5,0.004762039124799805,0.03578063255811481,1011,2776332.157348156
spline_logistic,3,fish,1,-7.90468532656241e-05,-0.0008728994406196344,1011,2776332.157348156
spline_logistic,3,fish,2,6.669141702453363e-05,0.0006165907427183592,1011,2776332.157348156
spline_logistic,3,fish,3,-3.652063058554034e-05,-0.0011556976328332969,1011,2776332.157348156
spline_logistic,3,fish,4,0.0001251557430646255,0.0008672052686088394,1011,2776332.157348156
spline_logistic,3,fish,5,7.290770190357398e-05,0.0007966132926466862,1011,2776332.157348156
spline_logistic,3,dairy_frequency,1,3.872508177102385e-05,0.0005416224439295236,1011,2776332.157348156
spline_logistic,3,dairy_frequency,2,0.0003104930026396058,0.0005960112399044926,1011,2776332.157348156
spline_logistic,3,dairy_frequency,3,-8.384875346265086e-05,-0.0010279788934877132,1011,2776332.157348156
spline_logistic,3,dairy_frequency,4,1.3619893312888376e-05,-0.0016783468018131131,1011,2776332.157348156
spline_logistic,3,dairy_frequency,5,-0.00040749105922630036,-0.0029901818456355977,1011,2776332.157348156
spline_logistic,3,dairy_type,1,0.0005709397273869765,0.0018052161355380791,1011,2776332.157348156
spline_logistic,3,dairy_type,2,0.00020937189498163034,-0.0005581398619241007,1011,2776332.157348156
spline_logistic,3,dairy_type,3,0.000371005409585734,0.0012768563947229694,1011,2776332.157348156
spline_logistic,3,dairy_type,4,0.0003773811419905404,0.0005931105782068791,1011,2776332.157348156
spline_logistic,3,dairy_type,5,0.00032651706955935667,-0.0004967705006047041,1011,2776332.157348156
spline_logistic,3,wholegrain,1,0.0003057050864389843,0.00028771316810349834,1011,2776332.157348156
spline_logistic,3,wholegrain,2,0.00011728473746591694,-0.0027091692948570945,1011,2776332.157348156
spline_logistic,3,wholegrain,3,0.0005642932399031741,0.002533167954196003,1011,2776332.157348156
spline_logistic,3,wholegrain,4,-0.0001061202595718791,-0.0035495644743298582,1011,2776332.157348156
spline_logistic,3,wholegrain,5,0.0004603052724260759,0.0011336151827809893,1011,2776332.157348156
spline_logistic,3,legumes,1,-7.311331707932078e-05,6.73001324067446e-05,1011,2776332.157348156
spline_logistic,3,legumes,2,-8.362941432327187e-05,-0.0011415303293830226,1011,2776332.157348156
spline_logistic,3,legumes,3,0.00029221024867917555,0.000589186454318047,1011,2776332.157348156
spline_logistic,3,legumes,4,0.00019930070238574626,0.0013389428044378038,1011,2776332.157348156
spline_logistic,3,legumes,5,1.303015002190877e-05,6.583071216370584e-05,1011,2776332.157348156
spline_logistic,3,fruit_days,1,3.6465073635083556e-05,-0.0009086106020170792,1011,2776332.157348156
spline_logistic,3,fruit_days,2,0.0003664673305307786,0.0030234571649818687,1011,2776332.157348156
spline_logistic,3,fruit_days,3,-0.0006737241647001568,-0.006762103998483426,1011,2776332.157348156
spline_logistic,3,fruit_days,4,-0.00013867551900392794,0.0004727295998612213,1011,2776332.157348156
spline_logistic,3,fruit_days,5,-0.00041271736095183087,-0.00872236849103647,1011,2776332.157348156
spline_logistic,3,fruit_portions,1,0.0006374211992696555,0.005412918233907882,1011,2776332.157348156
spline_logistic,3,fruit_portions,2,0.0011652572036007225,0.008274153195080292,1011,2776332.157348156
spline_logistic,3,fruit_portions,3,0.00045478278790311855,0.00468387403444015,1011,2776332.157348156
spline_logistic,3,fruit_portions,4,0.0013603587397715278,0.009846658723502655,1011,2776332.157348156
spline_logistic,3,fruit_portions,5,0.0006693977965164244,0.005264178234898775,1011,2776332.157348156
spline_logistic,3,vegetable_days,1,0.0006148547409882688,0.0024388313895842284,1011,2776332.157348156
spline_logistic,3,vegetable_days,2,0.0004434347466489019,0.002803228132878921,1011,2776332.157348156
spline_logistic,3,vegetable_days,3,0.0009974861210515495,0.006401644220012437,1011,2776332.157348156
spline_logistic,3,vegetable_days,4,0.0007680750529146241,0.0052911358491478655,1011,2776332.157348156
spline_logistic,3,vegetable_days,5,0.0008222784857157273,0.0058180966989956895,1011,2776332.157348156
spline_logistic,3,vegetable_portions,1,0.00020746363568904802,0.0010561894457922216,1011,2776332.157348156
spline_logistic,3,vegetable_portions,2,0.0002662607598684641,0.0011511189937701838,1011,2776332.157348156
spline_logistic,3,vegetable_portions,3,-0.00013508642875009746,-0.0019869222728458036,1011,2776332.157348156
spline_logistic,3,vegetable_portions,4,0.0006229202659490118,0.00429948062105312,1011,2776332.157348156
spline_logistic,3,vegetable_portions,5,0.00015054982977125153,-0.0024075442620634657,1011,2776332.157348156
spline_logistic,3,label_ingredients,1,0.00012725263970062017,0.0007164167594092552,1011,2776332.157348156
spline_logistic,3,label_ingredients,2,6.715653364741669e-06,1.0859260167861429e-05,1011,2776332.157348156
spline_logistic,3,label_ingredients,3,0.00014166919870117756,0.000936282014112999,1011,2776332.157348156
spline_logistic,3,label_ingredients,4,4.2014344229984735e-05,0.00035030082400155926,1011,2776332.157348156
spline_logistic,3,label_ingredients,5,3.0560333239837423e-06,-0.000287517812994853,1011,2776332.157348156
spline_logistic,3,label_nutrition,1,8.250191126601969e-05,-0.0010926418169635577,1011,2776332.157348156
spline_logistic,3,label_nutrition,2,0.00019196266946178153,0.0015940738282469447,1011,2776332.157348156
spline_logistic,3,label_nutrition,3,0.00032322478901500307,0.0008441553029658877,1011,2776332.157348156
spline_logistic,3,label_nutrition,4,0.00013765846361493694,-0.0003838737272553461,1011,2776332.157348156
spline_logistic,3,label_nutrition,5,0.00015891794661410108,0.0010654512704832975,1011,2776332.157348156
spline_logistic,3,label_warnings,1,-0.00046673684138065497,-0.0076634849124468385,1011,2776332.157348156
spline_logistic,3,label_warnings,2,-0.0007975054651124525,-0.011815462748512306,1011,2776332.157348156
spline_logistic,3,label_warnings,3,0.0007609678896684513,0.0013542591428621353,1011,2776332.157348156
spline_logistic,3,label_warnings,4,-0.0003772865438584627,-0.008074367364755863,1011,2776332.157348156
spline_logistic,3,label_warnings,5,0.0003266598643942853,-0.003429401254204323,1011,2776332.157348156
spline_logistic,3,label_health,1,-1.849039957027565e-05,0.00042587760534373853,1011,2776332.157348156
spline_logistic,3,label_health,2,-9.834297592686836e-06,-8.54739913770386e-05,1011,2776332.157348156
spline_logistic,3,label_health,3,-4.908598690656074e-05,-3.797771952473994e-07,1011,2776332.157348156
spline_logistic,3,label_health,4,7.755060417452553e-05,0.0007304108471540838,1011,2776332.157348156
spline_logistic,3,label_health,5,4.8075222915278104e-05,0.0004287581754116587,1011,2776332.157348156
spline_logistic,3,label_brand,1,-3.238132926050574e-05,-0.003877257299913839,1011,2776332.157348156
spline_logistic,3,label_brand,2,0.0002526026592157282,-0.0005032633945220022,1011,2776332.157348156
spline_logistic,3,label_brand,3,-6.767338041005488e-05,-0.0023376580539149483,1011,2776332.157348156
spline_logistic,3,label_brand,4,6.077045303809481e-05,-0.0023256558623088175,1011,2776332.157348156
spline_logistic,3,label_brand,5,4.427880421689623e-05,-0.0039599058437098655,1011,2776332.157348156
spline_logistic,3,label_discounts,1,1.2490822723504325e-05,-0.0006311590948182566,1011,2776332.157348156
spline_logistic,3,label_discounts,2,0.00013024885464144043,0.0006037944910525228,1011,2776332.157348156
spline_logistic,3,label_discounts,3,-8.909041070204182e-06,-0.00032691676555529625,1011,2776332.157348156
spline_logistic,3,label_discounts,4,-3.476435224836205e-05,-0.0011066563713236777,1011,2776332.157348156
spline_logistic,3,label_discounts,5,-0.0003449185900990248,-0.003355065399367696,1011,2776332.157348156
spline_logistic,3,water,1,0.00015582886377535354,0.0008654645857663068,1011,2776332.157348156
spline_logistic,3,water,2,0.00012126910085819009,0.0010146342521728524,1011,2776332.157348156
spline_logistic,3,water,3,0.00011365716886718724,0.0005008957466234865,1011,2776332.157348156
spline_logistic,3,water,4,9.97677657900431e-05,0.00022925061198630914,1011,2776332.157348156
spline_logistic,3,water,5,0.00011728544835395982,0.00042041178673135615,1011,2776332.157348156
spline_logistic,3,soda_frequency,1,0.0009317183831029918,0.007537853377850068,1011,2776332.157348156
spline_logistic,3,soda_frequency,2,0.0006223340615705009,0.00480897869399366,1011,2776332.157348156
spline_logistic,3,soda_frequency,3,0.0007124906851983248,0.0019478335357488996,1011,2776332.157348156
spline_logistic,3,soda_frequency,4,0.0006282691551207364,0.0049775624304577715,1011,2776332.157348156
spline_logistic,3,soda_frequency,5,0.0010067372129530239,0.007465471399088486,1011,2776332.157348156
spline_logistic,3,juice_frequency,1,0.00011059055465073575,0.0002760349225368053,1011,2776332.157348156
spline_logistic,3,juice_frequency,2,2.530319283558513e-05,0.0006614252069592208,1011,2776332.157348156
spline_logistic,3,juice_frequency,3,-3.3337931477833704e-05,-1.4420004383453033e-05,1011,2776332.157348156
spline_logistic,3,juice_frequency,4,0.00020521416734967102,0.001118777480042299,1011,2776332.157348156
spline_logistic,3,juice_frequency,5,0.00022272031355011213,0.0020056929262678436,1011,2776332.157348156
spline_logistic,3,oil,1,1.5940283594417792e-05,-9.837957308023171e-05,1011,2776332.157348156
spline_logistic,3,oil,2,-1.110587254610218e-05,-0.0004118662515258942,1011,2776332.157348156
spline_logistic,3,oil,3,-1.8385850606400522e-05,-6.17215900573509e-05,1011,2776332.157348156
spline_logistic,3,oil,4,-5.096160427014995e-06,-0.00014272511487967154,1011,2776332.157348156
spline_logistic,3,oil,5,-2.2630662470934926e-06,3.492741300448188e-05,1011,2776332.157348156
spline_logistic,4,age,1,0.004227578831265261,0.04888506790082203,1007,2777806.4952178
spline_logistic,4,age,2,0.007838878657720594,0.06755408045827849,1007,2777806.4952178
spline_logistic,4,age,3,0.0040854241845012795,0.029992907471413033,1007,2777806.4952178
spline_logistic,4,age,4,0.007579177986700131,0.05357848976760804,1007,2777806.4952178
spline_logistic,4,age,5,0.006353478935135798,0.053886084266695056,1007,2777806.4952178
spline_logistic,4,sex,1,0.0014471873172009486,0.008888411971276877,1007,2777806.4952178
spline_logistic,4,sex,2,0.0008334015165797348,0.003618247034140598,1007,2777806.4952178
spline_logistic,4,sex,3,0.0005782700028365839,0.000220619441695602,1007,2777806.4952178
spline_logistic,4,sex,4,0.0012063991348636172,0.004928980638511327,1007,2777806.4952178
spline_logistic,4,sex,5,0.001231188440881742,0.004671334415341288,1007,2777806.4952178
spline_logistic,4,region,1,0.0003619348292163982,0.0024399773734402608,1007,2777806.4952178
spline_logistic,4,region,2,0.0003945074984464947,0.00259671561848962,1007,2777806.4952178
spline_logistic,4,region,3,0.00026517175368329093,0.002376969826784592,1007,2777806.4952178
spline_logistic,4,region,4,0.0003855275056706686,0.0026935078900722775,1007,2777806.4952178
spline_logistic,4,region,5,0.0008114671709003041,0.005611145940676021,1007,2777806.4952178
spline_logistic,4,rural,1,-0.00012018935419788601,-0.0004191085065599065,1007,2777806.4952178
spline_logistic,4,rural,2,-3.298310596072662e-05,-0.0002647208552463143,1007,2777806.4952178
spline_logistic,4,rural,3,-6.156944365154349e-05,-0.00013573184045623243,1007,2777806.4952178
spline_logistic,4,rural,4,-2.7413446998469926e-05,-8.265917616900875e-05,1007,2777806.4952178
spline_logistic,4,rural,5,-0.00011386392344192586,-0.0001868909086604198,1007,2777806.4952178
spline_logistic,4,education,1,-0.0004973034925523367,-0.002513440716740978,1007,2777806.4952178
spline_logistic,4,education,2,-9.534767421903734e-05,0.0007869601537033866,1007,2777806.4952178
spline_logistic,4,education,3,-5.03174626123315e-05,0.0015119995167331979,1007,2777806.4952178
spline_logistic,4,education,4,-3.1762422581793626e-06,0.0013175551353976633,1007,2777806.4952178
spline_logistic,4,education,5,-0.0006083821098585851,-0.0022000406601216937,1007,2777806.4952178
spline_logistic,4,indigenous,1,1.3813275888591159e-05,0.0005300196951989466,1007,2777806.4952178
spline_logistic,4,indigenous,2,6.009980397339576e-05,0.000460138160502388,1007,2777806.4952178
spline_logistic,4,indigenous,3,-1.1132198886487643e-05,0.00014633992903123616,1007,2777806.4952178
spline_logistic,4,indigenous,4,4.791888240401887e-06,0.0003494329738225055,1007,2777806.4952178
spline_logistic,4,indigenous,5,4.176494409827147e-05,0.0008113054857322721,1007,2777806.4952178
spline_logistic,4,born_chile,1,-1.4068382214599273e-05,-0.00010281554316760033,1007,2777806.4952178
spline_logistic,4,born_chile,2,-2.5333629721346895e-05,-0.0002752866451997127,1007,2777806.4952178
spline_logistic,4,born_chile,3,-2.2597246167155305e-05,-0.00024063862516154888,1007,2777806.4952178
spline_logistic,4,born_chile,4,-3.3785050877116474e-05,-0.0005698171434430632,1007,2777806.4952178
spline_logistic,4,born_chile,5,-2.825195149058768e-05,-0.0006589071638712918,1007,2777806.4952178
spline_logistic,4,teeth_remaining,1,0.00247050054298234,0.03209907276397872,1007,2777806.4952178
spline_logistic,4,teeth_remaining,2,0.0034878771651448426,0.03348667979573283,1007,2777806.4952178
spline_logistic,4,teeth_remaining,3,0.004802747646894812,0.04842283045159079,1007,2777806.4952178
spline_logistic,4,teeth_remaining,4,0.004897869425320611,0.0463260173416129,1007,2777806.4952178
spline_logistic,4,teeth_remaining,5,0.004923456170025459,0.04377481483853374,1007,2777806.4952178
spline_logistic,4,fish,1,-0.0005805269681294911,-0.002985326817131151,1007,2777806.4952178
spline_logistic,4,fish,2,-0.0007265299769250444,-0.003903629690775179,1007,2777806.4952178
spline_logistic,4,fish,3,-0.0002361905201538339,-0.0010909586763939716,1007,2777806.4952178
spline_logistic,4,fish,4,-0.0006875080513391585,-0.004608499784815034,1007,2777806.4952178
spline_logistic,4,fish,5,-0.0008111190769114207,-0.0037847166916855635,1007,2777806.4952178
spline_logistic,4,dairy_frequency,1,0.0002985053228877488,0.002493666929748728,1007,2777806.4952178
spline_logistic,4,dairy_frequency,2,-0.0002526908883899448,-0.0014915938169848264,1007,2777806.4952178
spline_logistic,4,dairy_frequency,3,-0.00021851766316630106,-0.0004805365926863203,1007,2777806.4952178
spline_logistic,4,dairy_frequency,4,-0.0001416482910221728,-0.00017294292589653537,1007,2777806.4952178
spline_logistic,4,dairy_frequency,5,-0.0001806327108180572,-0.0026073252960254756,1007,2777806.4952178
spline_logistic,4,dairy_type,1,0.0003743884642828099,0.003923759677157745,1007,2777806.4952178
spline_logistic,4,dairy_type,2,-5.6477408687777286e-05,-0.000304192787743629,1007,2777806.4952178
spline_logistic,4,dairy_type,3,0.0005654247197052487,0.0041154775019413,1007,2777806.4952178
spline_logistic,4,dairy_type,4,0.0003636786315165119,0.0019236367888200157,1007,2777806.4952178
spline_logistic,4,dairy_type,5,0.0005751264879292617,0.0039374212670387765,1007,2777806.4952178
spline_logistic,4,wholegrain,1,-0.0001493139796610865,-0.0022347337570063353,1007,2777806.4952178
spline_logistic,4,wholegrain,2,-0.0005538425814914094,-0.005358059874404186,1007,2777806.4952178
spline_logistic,4,wholegrain,3,4.1969715240730565e-05,-0.0010418046236703171,1007,2777806.4952178
spline_logistic,4,wholegrain,4,-0.00015716037205665279,-0.0013518370197256324,1007,2777806.4952178
spline_logistic,4,wholegrain,5,-0.00014223439911811853,-0.0032214536503449853,1007,2777806.4952178
spline_logistic,4,legumes,1,0.00019873386533533766,-0.0007566726341274865,1007,2777806.4952178
spline_logistic,4,legumes,2,0.000275034004005692,0.0011496474982740645,1007,2777806.4952178
spline_logistic,4,legumes,3,0.00012596951223087238,-0.00036686519149897734,1007,2777806.4952178
spline_logistic,4,legumes,4,6.325949523200425e-05,0.0007853085261576576,1007,2777806.4952178
spline_logistic,4,legumes,5,0.0003836235634778473,0.0011413452492352594,1007,2777806.4952178
spline_logistic,4,fruit_days,1,4.476256915944554e-05,0.001596072575027585,1007,2777806.4952178
spline_logistic,4,fruit_days,2,0.000349777488479891,0.0033553091537623647,1007,2777806.4952178
spline_logistic,4,fruit_days,3,2.16377236171017e-05,0.0016012021398069676,1007,2777806.4952178
spline_logistic,4,fruit_days,4,0.0008471817793038183,0.004601937273038814,1007,2777806.4952178
spline_logistic,4,fruit_days,5,0.001067165899709177,0.007353408479384704,1007,2777806.4952178
spline_logistic,4,fruit_portions,1,-0.00033515069054637636,-0.0007359886879044764,1007,2777806.4952178
spline_logistic,4,fruit_portions,2,1.9491985097375153e-06,0.0018329095628012437,1007,2777806.4952178
spline_logistic,4,fruit_portions,3,-9.04482780511584e-06,0.0006058377797315551,1007,2777806.4952178
spline_logistic,4,fruit_portions,4,-0.000710949546697065,-0.0017892024070633727,1007,2777806.4952178
spline_logistic,4,fruit_portions,5,-3.9611940767653175e-05,0.0001463523577582837,1007,2777806.4952178
spline_logistic,4,vegetable_days,1,-0.000541045640707144,-0.004883622351124495,1007,2777806.4952178
spline_logistic,4,vegetable_days,2,-5.050397115022309e-05,0.0007842933311161815,1007,2777806.4952178
spline_logistic,4,vegetable_days,3,0.0008074679372043481,0.0066076753253514475,1007,2777806.4952178
spline_logistic,4,vegetable_days,4,-0.0007630244458970425,-0.004869888320979121,1007,2777806.4952178
spline_logistic,4,vegetable_days,5,-0.0002477079753167577,-0.001044846075460626,1007,2777806.4952178
spline_logistic,4,vegetable_portions,1,0.0002842717667284056,0.0030914532627827063,1007,2777806.4952178
spline_logistic,4,vegetable_portions,2,1.2565832136657296e-05,0.002190541583245831,1007,2777806.4952178
spline_logistic,4,vegetable_portions,3,0.00017030367870049523,0.0020321289877156534,1007,2777806.4952178
spline_logistic,4,vegetable_portions,4,0.0004918774543979099,0.004870312235065177,1007,2777806.4952178
spline_logistic,4,vegetable_portions,5,0.00016164000141133394,0.00033938858711035635,1007,2777806.4952178
spline_logistic,4,label_ingredients,1,0.00016649020244272061,0.0021967860008111906,1007,2777806.4952178
spline_logistic,4,label_ingredients,2,-3.456187840111813e-05,-8.574710786557471e-05,1007,2777806.4952178
spline_logistic,4,label_ingredients,3,-6.533640226613624e-05,0.0008050948565756499,1007,2777806.4952178
spline_logistic,4,label_ingredients,4,0.000283009422962166,0.0021273669646963977,1007,2777806.4952178
spline_logistic,4,label_ingredients,5,-0.00013325301599750872,-0.00041126568819194187,1007,2777806.4952178
spline_logistic,4,label_nutrition,1,0.0003428900555458303,0.002609587581462458,1007,2777806.4952178
spline_logistic,4,label_nutrition,2,0.00039236608899273495,0.002774714042492965,1007,2777806.4952178
spline_logistic,4,label_nutrition,3,0.00011517983129527565,0.0021461937199945824,1007,2777806.4952178
spline_logistic,4,label_nutrition,4,0.00039562851824082035,0.0025191425083597174,1007,2777806.4952178
spline_logistic,4,label_nutrition,5,0.0002368789066372612,0.0015989512056375776,1007,2777806.4952178
spline_logistic,4,label_warnings,1,0.00017625038562282813,0.0035609987758389305,1007,2777806.4952178
spline_logistic,4,label_warnings,2,-0.00018142555262892768,0.0013463761689699316,1007,2777806.4952178
spline_logistic,4,label_warnings,3,0.0011117123775644666,0.0073968219713684835,1007,2777806.4952178
spline_logistic,4,label_warnings,4,0.000772269036383666,0.007292935139306511,1007,2777806.4952178
spline_logistic,4,label_warnings,5,-1.8171974792369205e-05,0.0007846538154721028,1007,2777806.4952178
spline_logistic,4,label_health,1,-0.0001417557089058441,-0.001347522569885018,1007,2777806.4952178
spline_logistic,4,label_health,2,-0.0001229480549542472,-0.0005982390485207434,1007,2777806.4952178
spline_logistic,4,label_health,3,-0.00018470933466094297,-0.0011590234102362151,1007,2777806.4952178
spline_logistic,4,label_health,4,-7.694008671843555e-07,0.0006258914884605948,1007,2777806.4952178
spline_logistic,4,label_health,5,-0.0001840082642937113,-0.0017362095691790813,1007,2777806.4952178
spline_logistic,4,label_brand,1,-7.053443410220961e-05,-0.0008593765573108314,1007,2777806.4952178
spline_logistic,4,label_brand,2,0.00033394971874861623,0.0016403131847934072,1007,2777806.4952178
spline_logistic,4,label_brand,3,0.0003101929339187348,0.0028218638497875537,1007,2777806.4952178
spline_logistic,4,label_brand,4,0.00012402919477208507,-0.0003519536964176062,1007,2777806.4952178
spline_logistic,4,label_brand,5,0.0003217551220710546,0.0023586235172795567,1007,2777806.4952178
spline_logistic,4,label_discounts,1,0.0004230823216042068,0.003193591053890943,1007,2777806.4952178
spline_logistic,4,label_discounts,2,6.031193907851673e-05,0.00021217493351011196,1007,2777806.4952178
spline_logistic,4,label_discounts,3,5.889277633616685e-05,0.0007182157106614406,1007,2777806.4952178
spline_logistic,4,label_discounts,4,7.056199629953963e-05,0.0009450164381737958,1007,2777806.4952178
spline_logistic,4,label_discounts,5,-5.628790799641625e-05,-0.0001366008955168141,1007,2777806.4952178
spline_logistic,4,water,1,0.00011316659806456797,0.0023391282230840194,1007,2777806.4952178
spline_logistic,4,water,2,-6.371418658140948e-06,0.0005334519379919245,1007,2777806.4952178
spline_logistic,4,water,3,0.000549466400956683,0.003144889324616762,1007,2777806.4952178
spline_logistic,4,water,4,0.0001787694283659491,0.0010946915164617987,1007,2777806.4952178
spline_logistic,4,water,5,0.0005145032592793475,0.0036841161467656702,1007,2777806.4952178
spline_logistic,4,soda_frequency,1,-0.0002913093632607999,-0.0025950425297620594,1007,2777806.4952178
spline_logistic,4,soda_frequency,2,-0.0007041608194614246,-0.002448898806801658,1007,2777806.4952178
spline_logistic,4,soda_frequency,3,-0.002368624558676674,-0.016237907506111093,1007,2777806.4952178
spline_logistic,4,soda_frequency,4,-0.0008747483219467556,-0.005080099911317415,1007,2777806.4952178
spline_logistic,4,soda_frequency,5,-0.0017493638681999324,-0.007961833243202765,1007,2777806.4952178
spline_logistic,4,juice_frequency,1,2.0043724633433957e-05,0.0013328245895475321,1007,2777806.4952178
spline_logistic,4,juice_frequency,2,-0.00014288073387364042,-0.0005744158523711684,1007,2777806.4952178
spline_logistic,4,juice_frequency,3,0.0001307032710841094,0.0020199031358713038,1007,2777806.4952178
spline_logistic,4,juice_frequency,4,-0.00024532863732174004,-0.0007446271221330791,1007,2777806.4952178
spline_logistic,4,juice_frequency,5,6.672340430780022e-06,0.0005398254608589559,1007,2777806.4952178
spline_logistic,4,oil,1,-4.1476458402855965e-05,-0.0001755681740864823,1007,2777806.4952178
spline_logistic,4,oil,2,-2.7911870545960227e-06,-0.00014349343802344539,1007,2777806.4952178
spline_logistic,4,oil,3,-5.458811751229975e-05,-0.0007201843248917372,1007,2777806.4952178
spline_logistic,4,oil,4,5.3053745389691764e-05,0.0004073659479929548,1007,2777806.4952178
spline_logistic,4,oil,5,3.069640695935183e-05,-4.314892627643729e-06,1007,2777806.4952178
spline_logistic,5,age,1,-0.00019404385914170708,0.004227735489162554,1005,2807410.1710247993
spline_logistic,5,age,2,-0.0030206571988815045,-0.028955171174044225,1005,2807410.1710247993
spline_logistic,5,age,3,-0.0012250543246445367,-0.0021300476860425244,1005,2807410.1710247993
spline_logistic,5,age,4,0.002207675357729172,0.025389758000615492,1005,2807410.1710247993
spline_logistic,5,age,5,-0.00022106870024105052,0.0005827465786860664,1005,2807410.1710247993
spline_logistic,5,sex,1,-0.00035778920609505493,-0.0024414582395566597,1005,2807410.1710247993
spline_logistic,5,sex,2,0.0005547696891054499,0.004162615379166512,1005,2807410.1710247993
spline_logistic,5,sex,3,0.0003295515475553179,0.00038374384395911676,1005,2807410.1710247993
spline_logistic,5,sex,4,0.00047896862099572335,0.005317223558797934,1005,2807410.1710247993
spline_logistic,5,sex,5,0.0014502429844467368,0.008742440323931233,1005,2807410.1710247993
spline_logistic,5,region,1,2.0041539458504065e-05,0.0010387006139912502,1005,2807410.1710247993
spline_logistic,5,region,2,0.00019730691964797709,0.0007529790369071865,1005,2807410.1710247993
spline_logistic,5,region,3,0.0002589115615631854,0.002226136278328572,1005,2807410.1710247993
spline_logistic,5,region,4,0.0003986104254966871,0.0041386011247369625,1005,2807410.1710247993
spline_logistic,5,region,5,0.0003644470744481876,0.0030000116166022384,1005,2807410.1710247993
spline_logistic,5,rural,1,-0.0001077562274546251,-2.3521102242574088e-06,1005,2807410.1710247993
spline_logistic,5,rural,2,-2.838359397988599e-06,0.00015580935373482596,1005,2807410.1710247993
spline_logistic,5,rural,3,-9.616836367326576e-05,-0.0004209602207025931,1005,2807410.1710247993
spline_logistic,5,rural,4,-0.00013535161441249888,-0.0005812228888724125,1005,2807410.1710247993
spline_logistic,5,rural,5,-7.140148789017142e-05,-0.0002044972397330369,1005,2807410.1710247993
spline_logistic,5,education,1,-0.00022412480887967767,-0.0004161160819228238,1005,2807410.1710247993
spline_logistic,5,education,2,0.0001633470413045235,0.0026187762795205627,1005,2807410.1710247993
spline_logistic,5,education,3,-0.00036271174008331575,-0.0015771824722733419,1005,2807410.1710247993
spline_logistic,5,education,4,-0.00012864657102368282,-0.0013934506289932092,1005,2807410.1710247993
spline_logistic,5,education,5,-0.00035904475825307425,-0.0015472267982011845,1005,2807410.1710247993
spline_logistic,5,indigenous,1,1.2224430023327626e-05,0.00013267870106514756,1005,2807410.1710247993
spline_logistic,5,indigenous,2,-6.565029622762619e-06,-8.376854357949881e-05,1005,2807410.1710247993
spline_logistic,5,indigenous,3,9.923196132854972e-07,5.687962716383055e-05,1005,2807410.1710247993
spline_logistic,5,indigenous,4,-1.8284335358276227e-06,-0.00018407645048157395,1005,2807410.1710247993
spline_logistic,5,indigenous,5,1.1972968561896336e-05,-8.915862930536367e-05,1005,2807410.1710247993
spline_logistic,5,born_chile,1,1.3506131034568547e-05,0.00016701141064101588,1005,2807410.1710247993
spline_logistic,5,born_chile,2,-1.833698747591428e-05,-0.00011220752917129317,1005,2807410.1710247993
spline_logistic,5,born_chile,3,1.4782883147351766e-05,0.00017525589738520697,1005,2807410.1710247993
